size datum;7.158;;;;;;;;
investment structure;7.158;;;;;;;;
performance indicator;7.157;;;;;;;;
activity of the organization;7.157;;;;;;;;
production infrastructure;7.157;;;;;;;;
production factor;7.157;;;;;;;;
yearly payment;7.157;;;;;;;;
total greenhouse gas;7.156;;;;;;;;
several emerge;7.156;;;;;;;;
external reporting;7.156;;;;;;;;
informed decision making;7.155;;;;;;;;
banks'' balance;7.155;;;;;;;;
additional equity;7.155;;;;;;;;
basis depend;7.155;;;;;;;;
product include;7.155;;;;;;;;
using vehicle;7.153;;;;;;;;
varied use;7.152;;;;;;;;
holistic assessment;7.152;;;;;;;;
account customer;7.152;;;;;;;;
result of this change;7.152;;;;;;;;
large amount of capital;7.152;;;;;;;;
affected company;7.151;;;;;;;;
such exclusion;7.151;;;;;;;;
type OF CLIMATE;7.150;;;;;;;;
respective year;7.150;;;;;;;;
considered equivalent;7.150;;;;;;;;
business vehicle;7.149;;;;;;;;
same portion;7.149;;;;;;;;
based customer;7.148;;;;;;;;
large expenditure;7.147;;;;;;;;
single sector;7.146;;;;;;;;
risk scenario;7.146;;;;;;;;
multiple series;7.145;;;;;;;;
providing financing;7.145;;;;;;;;
actual client;7.145;;;;;;;;
relevant chapter;7.145;;;;;;;;
compulsory insurance;7.143;;;;;;;;
Air capture;7.141;;;;;;;;
common alternative;7.141;;;;;;;;
preparing material;7.140;;;;;;;;
existing capital;7.140;;;;;;;;
p option;7.140;;;;;;;;
green loan;7.139;;;;;;;;
foreign currency exchange rate;7.139;;;;;;;;
debt funding;7.138;;;;;;;;
impact on the climate;7.138;;;;;;;;
plug-in hybrid vehicle;7.138;;;;;;;;
admission of liability;7.137;;;;;;;;
different testing;7.137;;;;;;;;
underground reservoir;7.136;;;;;;;;
industry investment;7.136;;;;;;;;
overall vehicle;7.136;;;;;;;;
data component;7.135;;;;;;;;
issuing company;7.134;;;;;;;;
fuel expense;7.134;;;;;;;;
principal repayment;7.133;;;;;;;;
seasonal variability;7.133;;;;;;;;
revolving line of credit;7.131;;;;;;;;
year b;7.131;;;;;;;;
type vehicle;7.131;;;;;;;;
environmental product;7.130;;;;;;;;
institutional goal;7.130;;;;;;;;
liquidity support;7.129;;;;;;;;
measurement approach;7.129;;;;;;;;
equity instrument;7.128;;;;;;;;
data dependency;7.128;;;;;;;;
data aggregator;7.127;;;;;;;;
other calculation;7.126;;;;;;;;
target set;7.125;;;;;;;;
high consumer;7.125;;;;;;;;
update frequency;7.124;;;;;;;;
measure of progress;7.122;;;;;;;;
other methodology;7.122;;;;;;;;
fuel option;7.122;;;;;;;;
type of asset;7.122;;;;;;;;
accounting report;7.121;;;;;;;;
value of the vehicle;7.121;;;;;;;;
level of emissions;7.119;;;;;;;;
sector of the country;7.119;;;;;;;;
size of the economy;7.119;;;;;;;;
equipment lease;7.118;;;;;;;;
home''s energy;7.118;;;;;;;;
Total include;7.117;;;;;;;;
source of emissions;7.116;;;;;;;;
total greenhouse;7.116;;;;;;;;
loan note;7.116;;;;;;;;
solar sector;7.115;;;;;;;;
financial decision-making;7.114;;;;;;;;
form of analysis;7.114;;;;;;;;
bad match;7.113;;;;;;;;
distinct concept;7.112;;;;;;;;
investment position;7.111;;;;;;;;
public interest organization;7.111;;;;;;;;
version of the standard;7.110;;;;;;;;
outstanding bond;7.109;;;;;;;;
asset datum;7.109;;;;;;;;
simple building;7.108;;;;;;;;
issuance of bonds;7.107;;;;;;;;
area of finance;7.107;;;;;;;;
debt capital market;7.106;;;;;;;;
operating policy;7.106;;;;;;;;
residential mortgage loan;7.106;;;;;;;;
risk management service;7.105;;;;;;;;
substantial capital;7.104;;;;;;;;
full utilization;7.104;;;;;;;;
principal building;7.102;;;;;;;;
scheme in place;7.102;;;;;;;;
simplified example;7.101;;;;;;;;
track performance;7.101;;;;;;;;
fund allocation;7.100;;;;;;;;
resource datum;7.100;;;;;;;;
involvement in the project;7.100;;;;;;;;
economic capacity;7.099;;;;;;;;
estimates use;7.099;;;;;;;;
duplication of efforts;7.099;;;;;;;;
single-family detached home;7.096;;;;;;;;
annual period;7.095;;;;;;;;
set of business;7.095;;;;;;;;
driver''s seat;7.094;;;;;;;;
emerging market country;7.094;;;;;;;;
model for the rest;7.094;;;;;;;;
specific hour;7.093;;;;;;;;
accounting concept;7.092;;;;;;;;
simple template;7.092;;;;;;;;
company''s capital;7.092;;;;;;;;
carbon leakage;7.091;;;;;;;;
few market;7.090;;;;;;;;
large fluctuation;7.090;;;;;;;;
innovative product;7.090;;;;;;;;
network of researchers;7.089;;;;;;;;
other financial instrument;7.088;;;;;;;;
Companies report;7.088;;;;;;;;
effective part;7.087;;;;;;;;
data quality issue;7.087;;;;;;;;
company source;7.087;;;;;;;;
entire operate;7.086;;;;;;;;
fossil plant;7.086;;;;;;;;
robust tool;7.086;;;;;;;;
Global Reporting Initiative;7.086;;;;;;;;
energy type;7.085;;;;;;;;
including guidance;7.085;;;;;;;;
resilient economy;7.083;;;;;;;;
similar logic;7.083;;;;;;;;
World Business Council;7.082;;;;;;;;
based energy;7.081;;;;;;;;
geographical scope;7.081;;;;;;;;
manufacturing plant;7.081;;;;;;;;
non-life insurance;7.081;;;;;;;;
fossil fuel power;7.080;;;;;;;;
using company;7.080;;;;;;;;
bond debt;7.080;;;;;;;;
Official company;7.079;;;;;;;;
revolving line;7.077;;;;;;;;
needed funding;7.077;;;;;;;;
need of the industry;7.073;;;;;;;;
granular datum;7.072;;;;;;;;
Many financial institution;7.072;;;;;;;;
case of conflict;7.072;;;;;;;;
life cycle;7.072;;;;;;;;
underlying pattern;7.072;;;;;;;;
different result;7.070;;;;;;;;
climate benefit;7.069;;;;;;;;
industry activity;7.069;;;;;;;;
sufficient volume;7.069;;;;;;;;
risk protection;7.068;;;;;;;;
year T;7.068;;;;;;;;
accessible datum;7.068;;;;;;;;
sustainable company;7.068;;;;;;;;
future emission;7.067;;;;;;;;
type structure;7.067;;;;;;;;
specific measurement;7.067;;;;;;;;
input output;7.064;;;;;;;;
certain source;7.064;;;;;;;;
Financial Stability Board;7.064;;;;;;;;
third party liability;7.062;;;;;;;;
market demand;7.061;;;;;;;;
theoretical maximum;7.060;;;;;;;;
different percentage;7.056;;;;;;;;
energy performance certificate;7.056;;;;;;;;
operational goal;7.056;;;;;;;;
following vehicle;7.055;;;;;;;;
only energy;7.055;;;;;;;;
Backed security;7.054;;;;;;;;
Such acquisition;7.054;;;;;;;;
agent fee;7.053;;;;;;;;
policy cover;7.052;;;;;;;;
future addition;7.052;;;;;;;;
Large infrastructure project;7.051;;;;;;;;
specific volume;7.051;;;;;;;;
possible datum;7.050;;;;;;;;
party liability;7.049;;;;;;;;
sector engagement;7.049;;;;;;;;
UK climate;7.048;;;;;;;;
government infrastructure;7.048;;;;;;;;
new lender;7.046;;;;;;;;
credit exposure;7.046;;;;;;;;
effective risk management;7.046;;;;;;;;
equity exposure;7.045;;;;;;;;
T F;7.045;;;;;;;;
Finance Initiative;7.044;;;;;;;;
improvement in energy;7.044;;;;;;;;
relevant variable;7.043;;;;;;;;
main example;7.042;;;;;;;;
stage of a project;7.039;;;;;;;;
availability issue;7.039;;;;;;;;
type of motor;7.038;;;;;;;;
investment holding;7.036;;;;;;;;
example of projects;7.034;;;;;;;;
limit of liability;7.033;;;;;;;;
deal structure;7.032;;;;;;;;
internal governance;7.032;;;;;;;;
accrued liability;7.031;;;;;;;;
overdraft facility;7.029;;;;;;;;
output unit;7.028;;;;;;;;
tracking change;7.027;;;;;;;;
See page;7.027;;;;;;;;
customer''s business;7.027;;;;;;;;
broker fee;7.024;;;;;;;;
P E;7.024;;;;;;;;
section of this chapter;7.024;;;;;;;;
interest organization;7.023;;;;;;;;
value of the data;7.022;;;;;;;;
combustion engine;7.022;;;;;;;;
form of ownership;7.021;;;;;;;;
type of assessment;7.021;;;;;;;;
Loan obligation;7.021;;;;;;;;
net-zero target;7.020;;;;;;;;
Special line;7.019;;;;;;;;
using statistic;7.019;;;;;;;;
visual example;7.019;;;;;;;;
current loan;7.018;;;;;;;;
type datum;7.018;;;;;;;;
common stock;7.017;;;;;;;;
underground structure;7.017;;;;;;;;
type of policies;7.015;;;;;;;;
fuel power;7.014;;;;;;;;
o o o o;7.014;;;;;;;;
commercial policy;7.014;;;;;;;;
fixed period of time;7.014;;;;;;;;
goals include;7.014;;;;;;;;
trade pattern;7.013;;;;;;;;
same contract;7.013;;;;;;;;
separate transaction;7.011;;;;;;;;
several actor;7.011;;;;;;;;
operational phase;7.007;;;;;;;;
appropriate selection;7.007;;;;;;;;
Such estimate;7.006;;;;;;;;
financial contract;7.006;;;;;;;;
precise language;7.005;;;;;;;;
Light-duty vehicle;7.004;;;;;;;;
emerging practice;7.004;;;;;;;;
vehicle class;7.004;;;;;;;;
strong backing;7.003;;;;;;;;
certain structure;7.002;;;;;;;;
negative emission;7.001;;;;;;;;
Subsequent update;7.001;;;;;;;;
material part;7.000;;;;;;;;
National Accounts;6.999;;;;;;;;
number of policies;6.997;;;;;;;;
Final guidance;6.996;;;;;;;;
factors underlie;6.994;;;;;;;;
shareholders'' equity;6.994;;;;;;;;
standardized format;6.993;;;;;;;;
single policy;6.993;;;;;;;;
distributed transaction;6.992;;;;;;;;
options depend;6.992;;;;;;;;
optional part;6.989;;;;;;;;
Mandatory field;6.987;;;;;;;;
timely datum;6.987;;;;;;;;
insurance payout;6.987;;;;;;;;
market country;6.986;;;;;;;;
value ratio;6.986;;;;;;;;
available database;6.985;;;;;;;;
project basis;6.984;;;;;;;;
investment decision;6.983;;;;;;;;
appropriate business;6.982;;;;;;;;
building datum;6.981;;;;;;;;
Identification procedure;6.980;;;;;;;;
base number;6.980;;;;;;;;
individual transaction;6.980;;;;;;;;
average consumption;6.980;;;;;;;;
providing loan;6.979;;;;;;;;
Equity method;6.978;;;;;;;;
practical completion;6.978;;;;;;;;
reporting program;6.978;;;;;;;;
financial effect;6.977;;;;;;;;
change in use;6.977;;;;;;;;
Collateralized Debt obligation;6.976;;;;;;;;
accepted principle;6.976;;;;;;;;
determination process;6.976;;;;;;;;
market confidence;6.974;;;;;;;;
real-world impact;6.973;;;;;;;;
methodological challenge;6.973;;;;;;;;
wind park;6.972;;;;;;;;
reporting practice;6.972;;;;;;;;
intended function;6.970;;;;;;;;
specific feedback;6.966;;;;;;;;
production of electricity;6.964;;;;;;;;
type of transaction;6.963;;;;;;;;
portfolio risk;6.962;;;;;;;;
disaggregated datum;6.962;;;;;;;;
bond portfolio;6.960;;;;;;;;
portfolio strategy;6.959;;;;;;;;
company''s shareholder;6.959;;;;;;;;
financing structure;6.957;;;;;;;;
corporate risk;6.955;;;;;;;;
similar construction;6.953;;;;;;;;
level of influence;6.953;;;;;;;;
annual run;6.949;;;;;;;;
underlying business;6.947;;;;;;;;
form of investment;6.947;;;;;;;;
proper attribution;6.946;;;;;;;;
hour of electricity;6.944;;;;;;;;
other body;6.943;;;;;;;;
data collection effort;6.942;;;;;;;;
stranded asset;6.941;;;;;;;;
national estimate;6.941;;;;;;;;
industry type;6.941;;;;;;;;
Collateralized debt;6.941;;;;;;;;
other bond;6.940;;;;;;;;
several dimension;6.938;;;;;;;;
Utilities sector;6.938;;;;;;;;
new lending;6.938;;;;;;;;
excess fund;6.935;;;;;;;;
business metric;6.934;;;;;;;;
large corporate;6.933;;;;;;;;
economic participation;6.932;;;;;;;;
different trend;6.932;;;;;;;;
emission target;6.932;;;;;;;;
previous guidance;6.932;;;;;;;;
wheel arrangement;6.931;;;;;;;;
analysis framework;6.931;;;;;;;;
total construction;6.929;;;;;;;;
project x;6.928;;;;;;;;
emissions level;6.926;;;;;;;;
overall portfolio;6.925;;;;;;;;
business size;6.924;;;;;;;;
aggregate level;6.923;;;;;;;;
future iteration;6.921;;;;;;;;
amount of the loan;6.921;;;;;;;;
climate ambition;6.921;;;;;;;;
Travel assistance;6.920;;;;;;;;
original loan;6.918;;;;;;;;
such customer;6.915;;;;;;;;
data challenge;6.914;;;;;;;;
Passenger van;6.914;;;;;;;;
non-exhaustive list;6.912;;;;;;;;
finance business;6.911;;;;;;;;
cash amount;6.910;;;;;;;;
specific investment;6.909;;;;;;;;
favorable treatment;6.907;;;;;;;;
relevant term;6.906;;;;;;;;
company''s activity;6.905;;;;;;;;
running business;6.905;;;;;;;;
own calculation;6.904;;;;;;;;
comparable size;6.904;;;;;;;;
Recommended approach;6.904;;;;;;;;
first estimate;6.902;;;;;;;;
total exposure;6.901;;;;;;;;
whole property;6.900;;;;;;;;
low carbon;6.899;;;;;;;;
national emission;6.898;;;;;;;;
Client Services;6.897;;;;;;;;
premium car;6.896;;;;;;;;
work lead;6.896;;;;;;;;
such adjustment;6.894;;;;;;;;
evolving market;6.894;;;;;;;;
developed model;6.894;;;;;;;;
industry level;6.892;;;;;;;;
specific building;6.891;;;;;;;;
Subordinated debt;6.891;;;;;;;;
Several characteristic;6.891;;;;;;;;
leading practice;6.888;;;;;;;;
Business Company;6.888;;;;;;;;
estimation technique;6.886;;;;;;;;
track progress;6.886;;;;;;;;
seeking guidance;6.886;;;;;;;;
output use;6.885;;;;;;;;
strategic decision-making;6.882;;;;;;;;
construction of roads;6.881;;;;;;;;
long-term bond;6.881;;;;;;;;
significant exposure;6.876;;;;;;;;
lending activity;6.876;;;;;;;;
international accounting;6.874;;;;;;;;
Additional insurance;6.874;;;;;;;;
given datum;6.874;;;;;;;;
Standard Life;6.874;;;;;;;;
G E;6.871;;;;;;;;
different exposure;6.871;;;;;;;;
Core rule;6.871;;;;;;;;
providing energy;6.871;;;;;;;;
relative change;6.869;;;;;;;;
specific team;6.868;;;;;;;;
inflation risk;6.867;;;;;;;;
above formula;6.866;;;;;;;;
risk management practice;6.865;;;;;;;;
tracking progress;6.865;;;;;;;;
LEED platinum;6.864;;;;;;;;
Various source;6.864;;;;;;;;
mitigating climate change;6.864;;;;;;;;
first recommendation;6.862;;;;;;;;
asset valuation;6.859;;;;;;;;
own loss;6.859;;;;;;;;
only account;6.857;;;;;;;;
operational life;6.855;;;;;;;;
market average;6.854;;;;;;;;
global database;6.854;;;;;;;;
closed-end fund;6.854;;;;;;;;
value in order;6.853;;;;;;;;
market practice;6.852;;;;;;;;
megawatt hour;6.852;;;;;;;;
such label;6.851;;;;;;;;
available property;6.851;;;;;;;;
market level;6.851;;;;;;;;
data collection tool;6.850;;;;;;;;
actual data;6.850;;;;;;;;
hydroelectric power plant;6.848;;;;;;;;
life of the project;6.848;;;;;;;;
traded fund;6.844;;;;;;;;
Portfolio construction;6.843;;;;;;;;
financial entity;6.842;;;;;;;;
Loan contract;6.842;;;;;;;;
annual contract;6.842;;;;;;;;
maintenance period;6.840;;;;;;;;
many asset;6.840;;;;;;;;
specific segment;6.839;;;;;;;;
limited control;6.838;;;;;;;;
original amount;6.838;;;;;;;;
petrochemical plant;6.838;;;;;;;;
Industry code;6.836;;;;;;;;
long time period;6.835;;;;;;;;
company produce;6.834;;;;;;;;
equity holder;6.832;;;;;;;;
emissions reduction target;6.831;;;;;;;;
report contain;6.831;;;;;;;;
generating activity;6.831;;;;;;;;
based material;6.828;;;;;;;;
significant uncertainty;6.828;;;;;;;;
legal ownership;6.828;;;;;;;;
construction product;6.828;;;;;;;;
investment analysis;6.826;;;;;;;;
various structure;6.825;;;;;;;;
energy power;6.825;;;;;;;;
multiple approach;6.825;;;;;;;;
investor demand;6.823;;;;;;;;
pending sale;6.822;;;;;;;;
Parliamentary approval;6.821;;;;;;;;
finance transaction;6.820;;;;;;;;
project lifecycle;6.820;;;;;;;;
remaining asset;6.819;;;;;;;;
company''s portfolio;6.817;;;;;;;;
unique key;6.815;;;;;;;;
similar risk;6.814;;;;;;;;
single business;6.814;;;;;;;;
life of the loan;6.813;;;;;;;;
structures include;6.813;;;;;;;;
Banking Supervision;6.810;;;;;;;;
end of the deal;6.808;;;;;;;;
expected lifetime;6.808;;;;;;;;
liability risk;6.808;;;;;;;;
monetary transaction;6.807;;;;;;;;
insurance proceed;6.803;;;;;;;;
market factor;6.803;;;;;;;;
additional building;6.803;;;;;;;;
valuable business;6.802;;;;;;;;
s s;6.802;;;;;;;;
fiscal year end;6.801;;;;;;;;
physical datum;6.800;;;;;;;;
global framework;6.799;;;;;;;;
mitigating climate;6.799;;;;;;;;
direct air;6.798;;;;;;;;
privacy reason;6.797;;;;;;;;
foreign currency exchange;6.795;;;;;;;;
service for clients;6.794;;;;;;;;
appropriate approach;6.791;;;;;;;;
including consumer;6.791;;;;;;;;
capital reserve;6.791;;;;;;;;
green electricity;6.791;;;;;;;;
effective risk;6.790;;;;;;;;
individual assessment;6.789;;;;;;;;
data error;6.788;;;;;;;;
company asset;6.785;;;;;;;;
distinct role;6.784;;;;;;;;
waste service;6.784;;;;;;;;
pricing mechanism;6.783;;;;;;;;
source of energy;6.783;;;;;;;;
part of business;6.782;;;;;;;;
appropriate category;6.781;;;;;;;;
using default;6.779;;;;;;;;
securities exchange;6.779;;;;;;;;
vital need;6.776;;;;;;;;
data collection process;6.775;;;;;;;;
exact timing;6.770;;;;;;;;
public authority;6.770;;;;;;;;
program in the world;6.768;;;;;;;;
stationary source;6.767;;;;;;;;
sale of assets;6.767;;;;;;;;
start of the project;6.767;;;;;;;;
annual financial statement;6.761;;;;;;;;
overall effort;6.761;;;;;;;;
kind of insurance;6.760;;;;;;;;
result of changes;6.760;;;;;;;;
single-family house;6.756;;;;;;;;
foreclosure process;6.755;;;;;;;;
growing portfolio;6.752;;;;;;;;
market scenario;6.751;;;;;;;;
value of the company;6.750;;;;;;;;
same methodology;6.750;;;;;;;;
heavy-duty truck;6.750;;;;;;;;
reduced emission;6.749;;;;;;;;
detail information;6.749;;;;;;;;
significant error;6.746;;;;;;;;
green project;6.746;;;;;;;;
regulatory development;6.746;;;;;;;;
vehicle information;6.743;;;;;;;;
specific list;6.742;;;;;;;;
vehicle charging station;6.742;;;;;;;;
driver of change;6.741;;;;;;;;
mitigation action;6.740;;;;;;;;
structures use;6.740;;;;;;;;
risk-adjusted return;6.740;;;;;;;;
new mining;6.739;;;;;;;;
direct source;6.735;;;;;;;;
different data;6.733;;;;;;;;
eligible project;6.729;;;;;;;;
legal documentation;6.728;;;;;;;;
key reference;6.728;;;;;;;;
building use;6.726;;;;;;;;
additional one;6.726;;;;;;;;
including investment;6.724;;;;;;;;
large portfolio;6.724;;;;;;;;
derivative instrument;6.722;;;;;;;;
loss of property;6.722;;;;;;;;
lack of availability;6.721;;;;;;;;
Large infrastructure;6.718;;;;;;;;
type of company;6.717;;;;;;;;
maximum amount;6.715;;;;;;;;
direct funding;6.713;;;;;;;;
collection tool;6.713;;;;;;;;
principal payment;6.708;;;;;;;;
national regulation;6.708;;;;;;;;
given point in time;6.708;;;;;;;;
notable contribution;6.706;;;;;;;;
data accuracy;6.706;;;;;;;;
other adjustment;6.706;;;;;;;;
term of the loan;6.704;;;;;;;;
case use;6.703;;;;;;;;
type of organization;6.702;;;;;;;;
challenging role;6.700;;;;;;;;
registration document;6.699;;;;;;;;
current limitation;6.698;;;;;;;;
automated datum;6.697;;;;;;;;
production stage;6.693;;;;;;;;
other data source;6.693;;;;;;;;
core datum;6.692;;;;;;;;
multiple vehicle;6.692;;;;;;;;
business lending;6.688;;;;;;;;
existing portfolio;6.687;;;;;;;;
continued research;6.686;;;;;;;;
respective region;6.686;;;;;;;;
multiple market;6.685;;;;;;;;
payment of interest;6.683;;;;;;;;
removals company;6.681;;;;;;;;
different security;6.681;;;;;;;;
type of fuel;6.680;;;;;;;;
major transportation;6.677;;;;;;;;
initial list;6.677;;;;;;;;
type of security;6.675;;;;;;;;
quality review;6.675;;;;;;;;
Securities Industry;6.674;;;;;;;;
several way;6.674;;;;;;;;
annual reporting;6.672;;;;;;;;
predicted value;6.670;;;;;;;;
other extension;6.668;;;;;;;;
warming effect;6.667;;;;;;;;
operational condition;6.663;;;;;;;;
income fund;6.662;;;;;;;;
given project;6.660;;;;;;;;
cost of insurance;6.657;;;;;;;;
Commercial motor;6.656;;;;;;;;
planted tree;6.654;;;;;;;;
above section;6.653;;;;;;;;
accepted definition;6.653;;;;;;;;
other climate;6.653;;;;;;;;
trade credit;6.652;;;;;;;;
cultural asset;6.652;;;;;;;;
service description;6.651;;;;;;;;
Workers'' comp;6.647;;;;;;;;
diverse business;6.643;;;;;;;;
funding research;6.639;;;;;;;;
average year;6.634;;;;;;;;
structured finance;6.631;;;;;;;;
building occupant;6.629;;;;;;;;
large hospital;6.627;;;;;;;;
comparable information;6.627;;;;;;;;
exchange traded fund;6.626;;;;;;;;
changes result;6.623;;;;;;;;
Capture technology;6.622;;;;;;;;
insufficient datum;6.622;;;;;;;;
water control;6.622;;;;;;;;
engine type;6.620;;;;;;;;
receiving funding;6.614;;;;;;;;
future period;6.614;;;;;;;;
current balance;6.613;;;;;;;;
premium tax;6.613;;;;;;;;
commercial mortgage;6.611;;;;;;;;
green finance;6.610;;;;;;;;
good business sense;6.609;;;;;;;;
mature market;6.609;;;;;;;;
performance benchmark;6.609;;;;;;;;
yellow box;6.608;;;;;;;;
class use;6.606;;;;;;;;
year of operations;6.606;;;;;;;;
multifamily housing;6.605;;;;;;;;
mortgage loan;6.605;;;;;;;;
Company F;6.604;;;;;;;;
implicit assumption;6.602;;;;;;;;
entire value chain;6.600;;;;;;;;
several variable;6.596;;;;;;;;
project portfolio;6.595;;;;;;;;
country''s government;6.594;;;;;;;;
group represent;6.593;;;;;;;;
potential investment;6.593;;;;;;;;
several role;6.591;;;;;;;;
given country;6.591;;;;;;;;
other engineering;6.587;;;;;;;;
goods vehicle;6.585;;;;;;;;
producer in the world;6.583;;;;;;;;
average lifespan;6.583;;;;;;;;
controlling stake;6.583;;;;;;;;
differing level;6.582;;;;;;;;
real estate;6.581;;;;;;;;
above requirement;6.579;;;;;;;;
operational improvement;6.578;;;;;;;;
key differentiator;6.577;;;;;;;;
fixed capital;6.576;;;;;;;;
i n;6.575;;;;;;;;
transportation mode;6.574;;;;;;;;
GDP ratio;6.573;;;;;;;;
due diligence process;6.572;;;;;;;;
Company E;6.555;;;;;;;;
specific claim;6.554;;;;;;;;
different currency;6.554;;;;;;;;
credit insurance;6.547;;;;;;;;
order of priority;6.544;;;;;;;;
market product;6.544;;;;;;;;
clear reference;6.541;;;;;;;;
financing activity;6.541;;;;;;;;
worked example;6.537;;;;;;;;
difference in price;6.536;;;;;;;;
Vehicle model;6.535;;;;;;;;
similar report;6.535;;;;;;;;
sale proceed;6.535;;;;;;;;
type of power;6.535;;;;;;;;
International Monetary Fund;6.535;;;;;;;;
management change;6.530;;;;;;;;
core focus;6.526;;;;;;;;
different methodology;6.525;;;;;;;;
future edition;6.523;;;;;;;;
material information;6.523;;;;;;;;
different series;6.522;;;;;;;;
third version;6.522;;;;;;;;
b company;6.521;;;;;;;;
Company D;6.519;;;;;;;;
annual update;6.519;;;;;;;;
casualty insurance;6.519;;;;;;;;
United States Environmental Protection Agency;6.518;;;;;;;;
public source;6.518;;;;;;;;
diligence process;6.517;;;;;;;;
variety of types;6.517;;;;;;;;
sole focus;6.513;;;;;;;;
renewable energy generation;6.512;;;;;;;;
valid claim;6.512;;;;;;;;
Electric bicycle;6.512;;;;;;;;
significant change;6.512;;;;;;;;
current stage;6.508;;;;;;;;
Product recall;6.508;;;;;;;;
global interest;6.506;;;;;;;;
company''s asset;6.506;;;;;;;;
independent third party;6.505;;;;;;;;
risk management strategy;6.501;;;;;;;;
stock value;6.499;;;;;;;;
stated reason;6.495;;;;;;;;
common definition;6.495;;;;;;;;
city level;6.491;;;;;;;;
estimation method;6.489;;;;;;;;
including bank;6.489;;;;;;;;
household level;6.489;;;;;;;;
consistent use;6.485;;;;;;;;
quantitative information;6.474;;;;;;;;
governmental policy;6.473;;;;;;;;
licensing issue;6.471;;;;;;;;
good cover;6.471;;;;;;;;
including construction;6.470;;;;;;;;
reporting purpose;6.467;;;;;;;;
same underlie;6.467;;;;;;;;
internal operation;6.465;;;;;;;;
material impact;6.465;;;;;;;;
generating plant;6.462;;;;;;;;
primary benefit;6.460;;;;;;;;
degree of risk;6.459;;;;;;;;
private sector company;6.458;;;;;;;;
empirical investigation;6.456;;;;;;;;
global view;6.447;;;;;;;;
methodological issue;6.444;;;;;;;;
N T;6.443;;;;;;;;
mining site;6.441;;;;;;;;
transportation policy;6.441;;;;;;;;
US EPA;6.441;;;;;;;;
seeking assistance;6.441;;;;;;;;
Progress Report;6.439;;;;;;;;
different risk;6.434;;;;;;;;
net-zero emission;6.434;;;;;;;;
Determined contribution;6.433;;;;;;;;
Property sector;6.431;;;;;;;;
emissions target;6.431;;;;;;;;
reference standard;6.430;;;;;;;;
level of involvement;6.428;;;;;;;;
low-carbon economy;6.426;;;;;;;;
existing approach;6.422;;;;;;;;
correct interpretation;6.421;;;;;;;;
multiple party;6.416;;;;;;;;
type of construction;6.413;;;;;;;;
strategic planning;6.411;;;;;;;;
top-down approach;6.408;;;;;;;;
technical discussion;6.407;;;;;;;;
list of projects;6.401;;;;;;;;
type information;6.400;;;;;;;;
national territory;6.399;;;;;;;;
government activity;6.397;;;;;;;;
privacy regulation;6.395;;;;;;;;
received support;6.393;;;;;;;;
investors look;6.391;;;;;;;;
currency conversion;6.390;;;;;;;;
industry datum;6.390;;;;;;;;
amount of income;6.377;;;;;;;;
policy level;6.376;;;;;;;;
currency exchange rate;6.376;;;;;;;;
company datum;6.374;;;;;;;;
new vehicle;6.372;;;;;;;;
impact report;6.368;;;;;;;;
Current report;6.368;;;;;;;;
raising capital;6.367;;;;;;;;
main source of income;6.366;;;;;;;;
illustrative purpose;6.366;;;;;;;;
full authority;6.365;;;;;;;;
bond issuance;6.363;;;;;;;;
T T;6.362;;;;;;;;
internal datum;6.360;;;;;;;;
Various building;6.359;;;;;;;;
detached home;6.358;;;;;;;;
green product;6.356;;;;;;;;
international rule;6.354;;;;;;;;
fixed period;6.352;;;;;;;;
balanced view;6.350;;;;;;;;
contractual right;6.348;;;;;;;;
small business loan;6.346;;;;;;;;
financial relationship;6.346;;;;;;;;
different priority;6.344;;;;;;;;
various policy;6.341;;;;;;;;
table show;6.340;;;;;;;;
numerous factor;6.339;;;;;;;;
primary component;6.338;;;;;;;;
collection effort;6.337;;;;;;;;
critical insight;6.336;;;;;;;;
wide scope;6.334;;;;;;;;
limited exception;6.327;;;;;;;;
tangible asset;6.324;;;;;;;;
skin in the game;6.321;;;;;;;;
important consequence;6.317;;;;;;;;
entire value;6.316;;;;;;;;
other loan;6.315;;;;;;;;
own operation;6.314;;;;;;;;
little datum;6.310;;;;;;;;
market valuation;6.310;;;;;;;;
insurance service;6.308;;;;;;;;
equity security;6.303;;;;;;;;
event of default;6.303;;;;;;;;
intermediate step;6.301;;;;;;;;
claims process;6.294;;;;;;;;
all-terrain vehicle;6.293;;;;;;;;
regular occurrence;6.289;;;;;;;;
first preference;6.282;;;;;;;;
existing property;6.279;;;;;;;;
export credit;6.275;;;;;;;;
data requirement;6.269;;;;;;;;
government scheme;6.268;;;;;;;;
institutional investor;6.265;;;;;;;;
Group level;6.260;;;;;;;;
development process;6.258;;;;;;;;
equivalent amount;6.252;;;;;;;;
residential housing;6.244;;;;;;;;
working capital;6.244;;;;;;;;
data-driven decision;6.238;;;;;;;;
key activity;6.238;;;;;;;;
such consideration;6.234;;;;;;;;
global value;6.230;;;;;;;;
driving habit;6.228;;;;;;;;
administrative structure;6.228;;;;;;;;
class level;6.227;;;;;;;;
general term;6.226;;;;;;;;
output value;6.222;;;;;;;;
evolving need;6.221;;;;;;;;
different client;6.221;;;;;;;;
business insight;6.220;;;;;;;;
different vehicle;6.219;;;;;;;;
Use datum;6.218;;;;;;;;
type of energy;6.218;;;;;;;;
Financial Institutions;6.217;;;;;;;;
own activity;6.216;;;;;;;;
